,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
.5, .01, .01, .01, .01, .01, .01, .1, .2, .7, .7, .7, .7, .5, .7, .7, .7, .7, .3, .1, .1, .1, .1, .01, .05
18.955223880597014, 0.7285057064496152, 0.6485246162411517, 0.6885183994857786, 0.7327209098862643, 0.6801540936415207, 0.6040012855535914, 0.5959463400408282, 0.688870381586917, 0.6939913760779903, 0.6770341207349082, 0.6623090788350252, 0.641150599418316, 0.7024865312888521, 0.6874417483528845, 0.6718798081274324, 0.6858267716535433, 0.741748031496063, 0.6066929133858268, 0.6283814523184602, 0.7374232067145453, 0.6957572950440019, 0.6884002304589976, 0.5803149606299213, 0.6577285176309483






